ID #,Name,Date,Venue,State,Region,namest,Party,Honesty,Status,CatThink,ComplexThink,CogProcess,PsychDistance,Year,StartedCongress,YrsInCongress,WordCount
381,McCain,10/9/2002,Senate,AZ,Iraq,McCainAZ,R,3.318154,-1.398223,0.925082,1.896209,0.58303,0.863035,2002,1983,19,2741
382,MurkowskiF,3/9/1998,Senate,AK,Iraq,MurkowskiFAK,R,5.043381,-1.632446,2.128266,1.6096,2.183898,3.502535,1998,1981,17,1721
383,Nickles,3/9/1998,Senate,OK,Iraq,NicklesOK,R,1.481434,-0.984495,-0.261234,2.764405,-0.197462,-0.959305,1998,1981,17,781
384,MurkowskiF,9/25/1998,Senate,AK,North Korea,MurkowskiFAK,R,4.08985,-1.849747,1.615747,1.325682,0.027766,2.829866,1998,1981,17,1103
385,Nelson,9/20/2002,Senate,FL,Iraq,NelsonFL,D,2.577154,-0.88103,2.433146,-0.760783,-0.184929,2.158555,2002,1990,12,1435
386,Byrd,9/20/2002,Senate,WV,Iraq,ByrdWV,D,0.493614,-1.866847,0.99614,-2.885136,-2.861391,1.57599,2002,1959,43,1412
387,Nelson,1/10/2003,Senate,FL,North Korea,NelsonFL,D,-0.242804,-0.769693,3.059131,-2.433009,-0.658111,2.412265,2003,1990,13,1188
388,Kyl,1/10/2003,Senate,AZ,North Korea,KylAZ,R,1.844535,-0.624072,0.739641,3.674558,1.001549,0.12457,2003,1995,8,4440
389,Nickles,2/25/1999,Senate,OK,Iraq,NicklesOK,R,-1.61528,2.207569,-3.845243,-1.044327,1.251607,-0.311355,1999,1981,18,2336
391,Nickles,10/3/2002,Senate,OK,Iraq,NicklesOK,R,6.973255,-1.579424,-1.345177,2.911929,2.768994,-0.964946,2002,1981,21,476
392,Obama,7/26/2007,Senate,IL,Iran,ObamaIL,D,4.492379,-3.250123,1.794031,0.389456,0.487846,0.37926,2007,2005,2,264
393,Poe,6/9/2009,House,TX,North Korea,PoeTX,R,0.495577,-1.148611,-1.401455,-3.426991,-1.55902,3.45034,2009,2005,4,189
394,Royce,6/9/2009,House,CA,North Korea,RoyceCA,R,-2.500645,-1.165519,-5.795272,-0.991795,-2.009809,-2.558842,2009,1993,16,151
398,Roberts,2/10/1998,Senate,KS,Iraq,RobertsKS,R,4.061864,-0.484282,1.384441,1.192281,0.668354,3.173294,1998,1981,17,3445
402,Kennedy,10/10/2002,Senate,MA,Iraq,KennedyMA,D,3.701543,-0.10931,1.482035,1.913628,0.301356,3.123828,2002,1962,40,6527
403,Lieberman,10/10/2002,Senate,CT,Iraq,LiebermanCT,D,3.302619,-0.693205,0.600165,1.344614,1.330858,0.854473,2002,1989,13,5804
404,McCain,10/10/2002,Senate,AZ,Iraq,McCainAZ,R,1.507805,-0.228619,1.008722,3.299727,1.050474,1.86087,2002,1983,19,5817
405,Biden,10/10/2002,Senate,DE,Iraq,BidenDE,D,0.4177,-1.052739,-0.584277,4.323066,1.609139,-2.536012,2002,1973,29,10185
406,Byrd,10/10/2002,Senate,WV,Iraq,ByrdWV,D,-1.958186,-1.532747,-0.588226,0.346591,0.498518,-2.406129,2002,1959,43,12215
407,Warner,10/10/2002,Senate,VA,Iraq,WarnerVA,R,4.246383,-2.26085,2.55886,1.105135,0.845218,2.071814,2002,1979,23,1861
408,Specter,10/10/2002,Senate,PA,Iraq,SpecterPA,R,5.380916,-1.76824,0.105574,4.973446,2.567064,0.486232,2002,1981,21,3129
409,Lott,10/10/2002,Senate,MS,Iraq,LottMS,R,1.688797,-0.425238,-4.491436,-1.597009,1.464863,-2.532177,2002,1989,13,1087
410,Daschle,10/10/2002,Senate,SD,Iraq,DaschleSD,D,1.061899,0.232825,0.796673,2.606215,2.321539,0.367987,2002,1979,23,2346
411,Dayton,10/10/2002,Senate,MN,Iraq,DaytonMN,D,4.677422,-0.94649,-0.921433,5.720603,2.94595,-0.584597,2002,2001,1,1546
412,Nickles,10/10/2002,Senate,OK,Iraq,NicklesOK,R,4.788913,-1.373302,-1.528851,2.493708,3.362928,0.383583,2002,1981,21,565
413,LevinC,10/10/2002,Senate,MI,Iraq,LevinCMI,D,7.217771,-1.003358,0.412934,6.216974,3.079637,0.674732,2002,1979,23,865
414,Bingaman,10/10/2002,Senate,NM,Iraq,BingamanNM,D,3.327622,0.509154,0.750051,6.010383,2.707948,0.018532,2002,1983,19,3226
415,Sanders,2/16/2007,Senate,VT,Iran,SandersVT,I,0.356638,-0.372437,-0.231042,-0.477299,-1.054062,-0.053029,2007,1991,16,2003
416,Durbin,2/16/2007,Senate,IL,Iran,DurbinIL,D,-1.603554,-0.690112,-1.540285,-0.428556,-1.182974,-0.96355,2007,1983,24,2047
417,Santorum,4/27/2006,Senate,PA,North Korea,SantorumPA,R,3.798238,-0.851717,4.488558,0.782021,-1.538001,4.156846,2006,1991,15,630
418,Santorum,3/2/2006,Senate,PA,Iran,SantorumPA,R,0.871105,-1.139693,3.0752,-3.766924,-1.928205,4.185943,2006,1991,15,1147
419,Coleman,3/2/2006,Senate,MN,Iran,ColemanMN,R,-1.868236,-0.900924,-0.043074,-2.225192,-0.349746,-0.597192,2006,2003,3,1143
420,Hutchison,3/2/2006,Senate,TX,Iran,HutchisonTX,R,0.222146,-1.226338,-2.712123,-1.301145,0.973652,-6.456922,2006,1993,13,208
422,Sessions,1/10/2003,Senate,AL,North Korea,SessionsAL,R,-3.047252,0.096763,-0.820431,-0.554153,0.480004,-0.330447,2003,1997,6,1087
424,Smith,12/15/2005,Senate,OR,Iran,SmithOR,R,3.797277,-2.663966,1.585739,-1.06153,-3.442701,1.602497,2005,1997,8,276
425,Specter,2/12/1998,Senate,PA,Iraq,SpecterPA,R,4.117924,-2.664806,0.437866,1.608138,0.486631,-0.586642,1998,1981,17,1399
427,Boxer,10/10/2002,Senate,CA,Iraq,BoxerCA,D,1.932732,-1.238204,-1.76964,3.864839,1.920168,-1.593983,2002,1993,9,1192
428,SarbanesP,10/10/2002,Senate,MD,Iraq,SarbanesPMD,D,5.08008,-3.033724,1.209944,3.961767,2.506412,-1.328679,2002,1971,31,770
429,Feingold,10/10/2002,Senate,WI,Iraq,FeingoldWI,D,9.931657,-5.117523,3.817602,9.78944,3.344883,-0.277517,2002,1993,9,142
430,Corzine,10/10/2002,Senate,NJ,Iraq,CorzineNJ,D,9.202813,-0.368094,5.731555,0.633642,-1.704921,5.079726,2002,2001,1,358
431,Akaka,10/10/2002,Senate,HI,Iraq,AkakaHI,R,2.232775,-0.012573,2.456483,0.220282,-0.43652,4.086565,2002,1990,12,2333
432,Jeffords,10/10/2002,Senate,VT,Iraq,JeffordsVT,D,-0.796062,0.360108,3.799856,-2.936219,0.716792,3.512709,2002,1975,27,721
433,Durbin,10/10/2002,Senate,IL,Iraq,DurbinIL,D,0.466789,0.530993,-0.357516,0.736866,0.531031,-0.457008,2002,1983,19,5643
434,Reid,10/10/2002,Senate,NV,Iraq,ReidNV,D,-4.188376,-1.910683,-3.426267,-2.017109,-0.979176,-2.749943,2002,1983,19,513
435,Cochran,10/10/2002,Senate,MS,Iraq,CochranMS,D,0.941718,-0.357193,4.073538,-3.321292,-0.408305,3.867274,2002,1973,29,196
436,Kyl,10/10/2002,Senate,AZ,Iraq,KylAZ,R,4.42702,-0.337265,-3.3146,5.604894,1.050549,-2.540071,2002,1995,7,833
439,Specter,9/5/2002,Senate,PA,Iraq,SpecterPA,R,3.585655,-0.636233,0.388899,-2.426503,0.067793,0.438475,2002,1981,21,956
442,Thomas,1/30/2003,Senate,WY,Iraq,ThomasWY,R,2.211253,-0.611921,-3.737022,1.369364,0.946954,-4.812901,2003,1995,8,775
443,Thomas,10/8/2002,Senate,WY,Iraq,ThomasWY,R,-3.584992,0.963107,-2.324418,-2.045598,2.80216,-2.138309,2002,1995,7,925
444,Thurmond,9/8/1998,Senate,SC,Iraq,ThurmondSC,R,1.037007,-0.618155,0.239682,-2.052676,0.45323,3.646318,1998,1955,43,524
455,Wellstone,10/3/2002,Senate,MN,Iraq,WellstoneMN,D,1.46516,-1.036507,1.720767,-0.472442,1.233487,0.298923,2002,1991,11,1687
458,Adams,3/6/2012,House,FL,Iran,AdamsFL,R,-0.866822,-1.539394,4.836644,-0.835484,-1.849842,4.400876,2012,2011,1,387
459,Andrews,2/8/2007,House,NJ,Iran,AndrewsNJ,D,-0.057554,-1.847759,0.88698,0.88722,-1.132106,-2.006092,2007,1990,17,639
460,Andrews,3/3/2004,House,NJ,Iran,AndrewsNJ,D,-0.949248,-0.21316,0.236641,0.527986,0.05898,1.234328,2004,1990,14,6090
461,Andrews,11/11/2011,House,NJ,Iran,AndrewsNJ,D,1.171528,-0.333131,-0.20832,1.188866,-0.02084,0.232237,2011,1990,21,2956
463,Gramm,10/10/2002,Senate,TX,Iraq,GrammTX,R,-3.472095,2.096032,-5.523318,-0.13744,0.276282,-7.059013,2002,1979,23,544
464,Clinton,10/10/2002,Senate,NY,Iraq,ClintonNY,D,2.930125,-0.827706,0.256142,2.126454,1.569271,0.633859,2002,2001,1,2217
465,Dewine,10/10/2002,Senate,OH,Iraq,DewineOH,R,2.376731,-0.171823,-1.127235,1.683093,2.006866,-0.415988,2002,1988,14,3172
466,Collins,10/10/2002,Senate,ME,Iraq,CollinsME,R,5.8082,-1.394355,4.116417,2.080377,1.564982,5.067913,2002,1997,5,2062
467,Bartlett,7/10/2008,House,MD,Iran,BartlettMD,R,-2.658147,1.873917,-2.189291,2.245779,0.333382,-2.221736,2008,1993,15,7666
468,Kohl,10/10/2002,Senate,WI,Iraq,KohlWI,R,3.810776,-1.610745,0.406074,1.932194,1.809376,0.303007,2002,1989,13,732
469,Schumer,10/10/2002,Senate,NY,Iraq,SchumerNY,D,3.669654,-0.773848,-1.060981,0.566416,0.877161,-2.146577,2002,1981,21,1831
470,Rockefeller,10/10/2002,Senate,WV,Iraq,RockefellerWV,D,3.619899,0.03014,-0.383662,3.849989,1.676988,0.305321,2002,1985,17,2424
471,Sessions,10/10/2002,Senate,AL,Iraq,SessionsAL,R,0.74328,0.390957,-0.887536,4.211235,2.450048,0.433404,2002,1997,5,3125
472,Carper,10/10/2002,Senate,DE,Iraq,CarperDE,D,1.555618,0.009718,0.874006,0.124601,0.606487,1.069731,2002,2001,1,2355
473,Ensign,10/10/2002,Senate,NV,Iraq,EnsignNV,R,0.618048,1.047538,-0.302096,-0.402674,0.164762,1.063811,2002,1995-1998,4,2425
474,Graham,10/10/2002,Senate,FL,Iraq,GrahamFL,R,2.815514,-0.388004,1.665534,-0.773875,0.725044,1.567704,2002,1987,15,1770
475,Mikulski,10/10/2002,Senate,MD,Iraq,MikulskiMD,D,3.428421,-3.101742,0.776024,2.729751,2.20913,-0.557227,2002,1977,25,859
476,Smith,10/10/2002,Senate,NH,Iraq,SmithNH,R,0.795992,-0.70249,-3.559598,0.238758,-0.345298,-1.788535,2002,1985,17,1589
477,Cantwell,10/10/2002,Senate,WA,Iraq,CantwellWA,D,3.205097,-0.148467,0.828318,1.280188,0.747445,1.875939,2002,2000,2,2147
478,Conrad,10/10/2002,Senate,ND,Iraq,ConradND,D,2.361165,-0.483917,0.327543,2.511998,2.177916,-0.267404,2002,1987,15,1952
479,Shelby,10/10/2002,Senate,AL,Iraq,ShelbyAL,R,7.010806,-0.968177,1.642468,2.31346,2.496711,4.24366,2002,1979,23,1913
480,Dorgan,10/10/2002,Senate,ND,Iraq,DorganND,D,4.323063,-1.427149,1.522617,2.654427,2.70148,1.241817,2002,1981,21,1400
481,Edwards,10/10/2002,Senate,NC,Iraq,EdwardsNC,D,0.054628,0.307065,-0.920703,2.185696,1.888468,-0.457864,2002,1999,3,1155
482,Baucus,10/10/2002,Senate,MO,Iraq,BaucusMO,D,0.866901,-0.220246,3.047841,-2.709426,0.427838,3.117909,2002,1978,24,388
483,Smith,10/10/2002,Senate,OR,Iraq,SmithOR,R,4.014336,-1.363958,0.433191,0.361896,0.11939,0.536583,2002,1997,5,995
484,Harkin,10/10/2002,Senate,IA,Iraq,HarkinIA,D,7.351763,-1.090958,2.114614,2.751243,2.020454,3.680758,2002,1985,17,1080
485,McConnell,10/10/2002,Senate,KY,Iraq,McConnellKY,R,4.158521,-0.458474,0.85618,0.261117,0.16735,3.007498,2002,1985,17,1170
486,Feinstein,10/10/2002,Senate,CA,Iraq,FeinsteinCA,D,5.928982,-2.616371,1.499736,6.3706,3.632556,0.632073,2002,1992,10,832
487,Landrieu,10/10/2002,Senate,LA,Iraq,LandrieuLA,D,2.157846,-0.114402,1.966139,3.090294,2.600063,2.926012,2002,1997,5,3088
488,MurkowskiF,10/10/2002,Senate,AK,Iraq,MurkowskiFAK,R,1.693957,0.918073,-0.822062,1.696929,1.336521,1.199707,2002,1981,21,1251
489,Lincoln,10/10/2002,Senate,AR,Iraq,LincolnAR,R,6.156007,-3.152498,-1.966238,5.421606,3.985639,-4.987332,2002,1999,3,567
490,Fitzgerald,10/10/2002,Senate,IL,Iraq,FitzgeraldIL,R,1.642748,-0.356955,1.803641,-1.168169,-0.606029,3.437428,2002,1999,3,1497
498,Lieberman,9/24/2007,Senate,CT,Iran,LiebermanCT,D,0.283945,0.033021,1.661121,-0.070029,0.341065,2.338279,2007,1989,18,1836
499,Kyl,9/24/2007,Senate,AZ,Iran,KylAZ,R,-2.017958,-0.208755,0.498218,-0.745841,0.417894,1.746569,2007,1995,12,1743
500,Mikulski,10/7/2002,Senate,MD,Iraq,MikulskiMD,D,1.987959,-1.500684,-0.000081,1.955458,2.082966,-0.541324,2002,1977,25,1812
501,Gregg,10/7/2002,Senate,NH,Iraq,GreggNH,R,0.831303,0.659343,-2.055728,2.030839,1.296812,-0.702362,2002,1993,9,1690
502,Allard,10/7/2002,Senate,CO,Iraq,AllardCO,R,2.822746,-1.348901,-0.291007,0.165612,1.325437,-0.438359,2002,1997,5,2219
503,Jeffords,10/7/2002,Senate,VT,Iraq,JeffordsVT,D,3.872547,-0.795225,2.255501,1.040096,-0.291356,0.191034,2002,1975,27,1368
504,Lieberman,10/7/2002,Senate,CT,Iraq,LiebermanCT,D,5.855084,-1.28714,1.201091,2.840515,1.333605,2.02614,2002,1989,13,3825
505,Reid,10/7/2002,Senate,NV,Iraq,ReidNV,D,3.663141,-3.461963,-3.515643,6.119941,0.025009,-6.53885,2002,1983,19,767
506,Wellstone,10/7/2002,Senate,MN,Iraq,WellstoneMN,D,-1.183427,-1.965984,-2.113101,-0.311027,1.00098,-4.75509,2002,1991,11,763
507,Kennedy,10/7/2002,Senate,MA,Iraq,KennedyMA,D,3.038005,0.311722,0.903084,2.210326,1.301419,2.260924,2002,1962,40,2820
508,Brownback,10/7/2002,Senate,KS,Iraq,BrownbackKS,R,-1.939676,1.440027,-2.347955,-1.964555,-0.877114,-2.50676,2002,1996,6,2300
509,Burns,10/7/2002,Senate,MT,Iraq,BurnsMT,R,0.759094,-0.325752,-1.928688,0.949495,0.549713,-0.725369,2002,1989,13,1545
510,Wyden,10/7/2002,Senate,OR,Iraq,WydenOR,D,6.809057,-2.975759,0.643759,3.843897,0.58974,0.317061,2002,1981,21,1687
511,Nickles,10/7/2002,Senate,OK,Iraq,NicklesOK,R,0.025331,-0.848155,-2.993436,2.092018,2.926464,-0.984614,2002,1981,21,2413
512,Helms,10/9/2002,Senate,NC,Iraq,HelmsNC,R,3.648926,-0.860961,2.240778,-2.288922,-1.444592,3.187007,2002,1973,29,783
513,Kerry,10/9/2002,Senate,MA,Iraq,KerryMA,D,3.584944,-0.537007,1.788392,3.182848,1.776302,2.126758,2002,1985,17,5625
514,Hagel,10/9/2002,Senate,NE,Iraq,HagelNE,R,4.343278,0.521174,2.261625,2.189094,1.766191,3.475479,2002,1997,5,1795
515,Dodd,10/9/2002,Senate,CT,Iraq,DoddCT,D,3.378296,-2.174654,0.032459,4.460988,2.024006,-1.832327,2002,1975,27,3298
516,Roberts,10/9/2002,Senate,KS,Iraq,RobertsKS,R,3.427509,-0.39406,-0.320959,2.569707,1.662914,0.016618,2002,1981,21,2092
517,Biden,10/9/2002,Senate,DE,Iraq,BidenDE,D,-3.152738,0.23185,-3.14361,2.09503,0.471995,-4.755536,2002,1973,29,2035
518,Frist,10/9/2002,Senate,TN,Iraq,FristTN,R,2.072805,-0.716383,-0.017179,-0.63677,0.09853,2.248318,2002,1995,7,2006
519,Domenici,10/9/2002,Senate,NM,Iraq,DomeniciNM,R,1.338561,-0.236835,-1.070207,2.839126,1.847142,-2.682765,2002,1973,29,1772
520,LevinC,10/9/2002,Senate,MI,Iraq,LevinCMI,D,4.637532,0.341702,1.683887,6.662361,2.991163,1.530662,2002,1979,23,2817
521,Stabenow,10/9/2002,Senate,MI,Iraq,StabenowMI,D,3.778169,-0.834061,1.23811,-1.649508,0.233423,-1.255613,2002,1997,5,308
522,SarbanesP,10/9/2002,Senate,MD,Iraq,SarbanesPMD,D,0.275013,0.578213,2.136509,0.470509,1.948961,1.742591,2002,1971,31,2577
523,Chafee,10/9/2002,Senate,RI,Iraq,ChafeeRI,R,1.15062,-1.057481,3.69389,-1.496378,1.122042,3.633405,2002,1999,3,562
524,HutchinsonT,10/9/2002,Senate,AR,Iraq,HutchinsonTAR,R,0.537657,-0.589839,0.188462,-2.484126,0.159341,1.966863,2002,1993,9,2729
525,Thompson,10/9/2002,Senate,TN,Iraq,ThompsonTN,R,0.107305,1.20128,-3.289012,0.755347,0.290515,-2.961286,2002,1994,8,2439
526,Murray,10/9/2002,Senate,WA,Iraq,MurrayWA,D,3.459892,0.611369,-0.401691,0.84657,1.537076,0.186514,2002,1993,9,2384
527,Enzi,10/9/2002,Senate,WY,Iraq,EnziWY,R,0.504303,1.439061,-2.033343,-0.225654,1.09309,0.152853,2002,1997,5,2536
528,Reed,10/9/2002,Senate,RI,Iraq,ReedRI,D,3.870199,0.158898,2.874728,2.721057,1.945325,4.574168,2002,1991,11,4836
529,Corzine,10/9/2002,Senate,NJ,Iraq,CorzineNJ,D,3.625289,-0.336008,1.734554,0.074823,1.055726,3.193288,2002,2001,1,1809
530,Inhofe,10/9/2002,Senate,OK,Iraq,InhofeOK,R,-1.153244,-0.214053,-2.051567,-0.97291,0.278385,0.003438,2002,1994,8,3045
558,Bennett,2/27/2003,Senate,UT,Iraq,BennettUT,R,4.926768,-1.638411,-1.234424,4.959765,0.279683,0.212872,2003,1993,10,1795
559,Bereuter,6/12/2001,House,NE,North Korea,BereuterNE,R,6.095884,-0.407364,4.348623,-0.552103,-0.956289,5.298741,2001,1979,22,580
560,Waters,4/15/2008,House,CA,Iran,WatersCA,D,1.903149,-0.291066,1.063633,-2.231338,-0.830125,3.292424,2008,1991,17,2453
561,Lee,4/15/2008,House,CA,Iran,LeeCA,D,1.413669,0.566232,-0.370792,0.02222,-0.142388,0.541216,2008,1998,10,1982
562,Ellison,4/15/2008,House,MN,Iran,EllisonMN,D,-0.271069,-0.737977,-1.702706,1.667755,-0.39738,-2.607692,2008,2007,1,1480
563,Jackson-Lee,4/15/2008,House,TX,Iran,Jackson-LeeTX,D,4.881775,-2.024108,1.322072,1.569489,0.955122,0.648121,2008,1995,13,1976
564,Berkley,4/14/2010,House,NV,Iran,BerkleyNV,D,0.031455,-0.650819,1.472373,-0.985307,-1.917775,-1.899208,2010,1999,11,200
569,Brown,2/5/2003,House,OH,Iraq,BrownOH,D,1.901274,0.256935,0.090813,1.901515,0.335083,4.239884,2003,1993,10,155
570,Brown,2/27/2003,House,OH,Iraq,BrownOH,D,2.451898,1.36749,2.355751,3.115138,-0.399157,4.372349,2003,1993,10,762
571,Brown,3/11/2003,House,OH,Iraq,BrownOH,D,2.319476,-0.107589,2.90413,-0.482489,1.367978,5.438573,2003,1993,10,756
572,Burton,4/15/2010,House,IN,Iran,BurtonIN,R,5.382451,-0.498366,-2.797656,2.889963,-0.296533,-4.049675,2010,1983,27,721
573,Burton,4/25/2006,House,IN,Iran,BurtonIN,R,5.780123,1.096507,-4.34505,3.457305,0.219835,1.246228,2006,1983,23,178
574,Burton,2/23/2010,House,IN,Iran,BurtonIN,R,-1.728134,1.478931,-2.301991,-0.246448,-1.061576,-0.875395,2010,1983,27,503
575,Burton,3/11/2003,House,IN,Iraq,BurtonIN,R,4.112957,-0.828974,-3.112766,2.481142,-0.543918,-1.930183,2003,1983,20,566
576,Burton,5/18/2010,House,IN,Iran,BurtonIN,R,2.326171,0.523668,-2.446621,-0.341862,-0.197378,-0.652063,2010,1983,27,684
577,Burton,10/14/2009,House,IN,Iran,BurtonIN,R,-0.039401,2.131594,-5.084196,1.480202,-0.08853,-6.170481,2009,1983,26,795
578,Buyer,3/6/2003,House,IN,Iraq,BuyerIN,R,1.084282,-1.30224,-2.088323,-0.225128,1.023783,0.073904,2003,1993,10,4265
579,Hunter,3/6/2003,House,CA,Iraq,HunterCA,R,2.744282,-1.030202,-1.996926,2.355081,0.767015,-1.220547,2003,1981,22,2816
581,Feinstein,9/9/2002,Senate,CA,Iraq,FeinsteinCA,D,4.430902,-0.199436,0.349634,-0.443418,0.313888,1.613787,2002,1992,10,1874
582,Davis,2/5/2003,House,IL,Iraq,DavisIL,D,-1.877738,-4.020568,-9.649791,0.950165,0.265927,-17.401456,2003,1997,6,97
583,Davis,11/1/2007,House,CA,Iran,DavisCA,D,1.181701,-1.122661,-1.296237,0.065774,-1.942438,0.649203,2007,2001,6,422
585,DeFazio,9/18/2002,House,OR,Iraq,DeFazioOR,D,3.339572,-0.611909,1.373122,2.564237,0.034635,1.833217,2002,1987,15,751
586,McDermott,9/18/2002,House,WA,Iraq,McDermottWA,D,0.329366,0.40391,-5.60401,-1.375849,0.2259,-4.379328,2002,1989,13,659
587,DeFazio,9/5/2002,House,OR,Iraq,DeFazioOR,D,3.285813,-2.004449,1.127227,1.715935,0.370335,0.83414,2002,1987,15,795
588,DeFazio,9/10/2002,House,OR,Iraq,DeFazioOR,D,3.387693,-0.638135,-0.093994,3.873889,0.869312,0.614329,2002,1987,15,761
589,DeFazio,9/25/2002,House,OR,Iraq,DeFazioOR,D,7.259782,-1.393935,3.768299,3.420429,0.062138,5.684516,2002,1987,15,680
590,Deutch,2/8/2012,House,FL,Iran,DeutchFL,D,0.178583,-1.871149,3.896108,-7.977863,-2.722125,0.894097,2012,2010,2,169
591,Djou,6/28/2010,House,HI,North Korea,DjouHI,R,5.277354,-0.975832,3.325879,0.716472,-0.745128,4.797455,2010,2010,0,168
592,Doggett,3/6/2003,House,TX,Iraq,DoggettTX,D,1.656888,0.668741,1.443095,0.498235,-1.436424,2.835407,2003,1995,8,615
593,Dold,2/17/2012,House,IL,Iran,DoldIL,R,-2.323136,1.758905,-1.545055,-1.178593,0.66755,-0.085072,2012,2011,1,170
599,Moran,9/16/2009,House,KS,Iran,MoranKS,R,1.405212,0.477408,1.067956,-3.815922,-1.168095,2.421412,2009,1997,12,177
602,Duncan,2/12/1998,House,TN,Iraq,DuncanTN,R,7.74455,-0.842506,-5.644012,5.4309,0.88016,-1.887258,1998,1988,10,183
603,Duncan,2/26/2003,House,TN,Iraq,DuncanTN,R,2.594997,-0.187138,-0.345056,0.460585,-1.87629,2.727592,2003,1988,15,761
607,Durbin,9/10/2002,House,IL,Iraq,DurbinIL,D,1.384227,0.384044,0.463059,-0.693848,-0.009682,1.6527,2002,1983,19,2829
611,Engel,6/11/1998,House,NY,Iran,EngelNY,D,1.460965,-0.859208,2.13633,1.015662,0.843032,4.602611,1998,1989,9,630
617,Fleming,9/30/2009,House,LA,Iran,FlemingLA,R,2.562576,-0.569838,5.358562,-2.782315,-1.912363,4.377507,2009,2009,0,136
618,Foley,9/18/2002,House,FL,Iraq,FoleyFL,R,-0.014417,1.305839,-0.611024,2.380608,-1.940419,-0.386043,2002,1995,7,203
619,Gibbons,9/18/2002,House,NV,Iraq,GibbonsNV,R,3.538406,-1.160317,-6.24279,3.03435,1.99554,-5.508328,2002,1996,6,160
622,Foxx,11/15/2006,House,NC,Iran,FoxxNC,R,-0.281984,-0.925604,4.216224,-3.819321,-1.161134,4.722537,2006,2005,1,191
623,Foxx,9/20/2006,House,NC,Iran,FoxxNC,R,-3.408822,0.642762,1.674135,-2.178734,-1.263355,3.685667,2006,2005,1,240
624,Frank ,12/20/2001,House,MA,Iraq,Frank MA,D,-0.883359,-0.619219,-0.400795,2.346059,-1.04824,-1.895611,2001,1981,20,885
625,Franks,8/2/2012,House,AZ,Iran,FranksAZ,R,2.759516,-0.766416,0.096474,1.079902,0.574217,2.263556,2012,2003,9,2879
626,Franks,2/15/2013,House,AZ,Iran,FranksAZ,R,3.248912,-0.434923,1.839025,1.30367,1.349539,3.437081,2013,2003,10,1191
627,Franks,3/25/2010,House,AZ,Iran,FranksAZ,R,1.560796,-0.392563,0.574743,-1.685093,-0.423015,3.185494,2010,2003,7,3506
628,Franks,9/15/2005,House,AZ,Iran,FranksAZ,R,-1.728282,-0.776531,2.697017,-1.684886,-0.155893,4.023158,2005,2003,2,1583
629,Franks,9/29/2008,House,AZ,Iran,FranksAZ,R,1.95999,-1.117549,0.602784,-2.068759,-0.191396,2.526926,2008,2003,5,1525
630,Garrett,6/19/2009,House,NJ,Iran,GarrettNJ,R,3.37753,-2.171138,1.664826,-3.301093,1.02597,5.668697,2009,2003,6,174
631,Gibbons,8/7/1998,House,NV,Iraq,GibbonsNV,R,-1.692034,-0.259013,-3.201437,-0.181759,-0.6497,-1.941594,1998,1996,2,192
632,Gibbons,1/27/2003,House,NV,Iraq,GibbonsNV,R,3.827164,0.256935,0.403824,-0.481232,0.335083,3.189309,2003,1996,7,155
633,Gibbons,1/28/2003,House,NV,Iraq,GibbonsNV,R,-2.081669,1.269731,-4.105191,1.114777,-0.202555,0.949565,2003,1996,7,176
634,Gibbons,9/25/2002,House,NV,Iraq,GibbonsNV,R,3.523006,-0.318464,-0.406412,5.77257,2.980817,0.467259,2002,1996,6,164
635,Wu,9/25/2002,House,OR,Iraq,WuOR,D,5.660612,-2.022864,-0.099514,1.92096,-0.485687,-1.003436,2002,1999,3,128
636,Gilman,8/3/1998,House,NY,Iraq,GilmanNY,R,3.658401,-2.506555,1.836315,-3.823064,0.276198,2.271155,1998,1973,25,580
637,Hamilton,8/3/1998,House,IN,Iraq,HamiltonIN,D,2.41616,-1.583163,2.451093,4.611539,6.113548,0.401202,1998,1965,33,953
638,Gilman,10/5/1998,House,NY,Iraq,GilmanNY,R,2.479187,-0.773148,1.998925,-1.114999,0.305243,1.372935,1998,1973,25,1080
639,Paul,10/5/1998,House,TX,Iraq,PaulTX,R,-2.061644,0.483689,-3.778724,0.788165,0.633093,-3.894374,1998,1991,7,2735
640,Hamilton,10/5/1998,House,IN,Iraq,HamiltonIN,D,-0.406998,-1.63132,0.230878,-1.117979,0.724801,-0.898322,1998,1965,33,1079
641,Rohrabacher,10/5/1998,House,CA,Iraq,RohrabacherCA,R,-5.771577,2.207621,-2.599408,1.966076,-1.721986,-1.039702,1998,1989,9,845
642,Gingrey,7/12/2006,House,GA,North Korea,GingreyGA,R,1.099228,0.472937,1.687256,-5.802392,0.210779,4.394736,2006,2003,3,155
645,Grucci,9/25/2002,House,NY,Iraq,GrucciNY,R,8.159524,-0.465363,0.266377,0.226267,1.145901,2.577507,2002,2001,1,587
647,Herger,5/7/2009,House,CA,Iran,HergerCA,R,-3.010761,-2.794765,1.907455,-6.791251,-1.985707,-0.438752,2009,1987,22,103
648,Hoeffel,3/4/2003,House,PA,Iraq,HoeffelPA,D,-1.521441,0.646071,-1.053539,1.593485,0.376082,-0.036045,2003,1999,4,700
650,Holt,3/5/2003,House,NJ,Iraq,HoltNJ,D,4.04925,-0.323157,4.732519,2.708098,1.342988,4.988258,2003,1999,4,739
652,Hunter,7/24/1998,House,CA,Iran,HunterCA,R,0.293894,0.318943,4.80678,-7.696379,-4.182193,8.875178,1998,1981,17,148
