"","ID","Region","Name","Party","Date","Venue","Foundation","Reference","Coverage"
"2696",1118,"Iran","Speier",1,"6/16/2009","House","Authority",1,0.075
"2700",1328,"Iraq","Spratt",1,"10/10/2002","House","Authority",6,0.0369
"2708",1545,"Iraq","Stark",1,"10/9/2002","House","Authority",5,0.072
"2713",1789,"Iran","Stark",1,"9/28/2006","House","Authority",2,0.0685
"2719",362,"Iraq","Stevens",1,"10/7/2002","Senate","Authority",5,0.0225
"2723",1257,"Iraq","Stupak",1,"10/9/2002","House","Authority",8,0.1016
"2727",1638,"Afghanistan","Tanner",1,"9/14/2001","House","Authority",2,0.0233
"2731",1259,"Iraq","Tanner",1,"10/9/2002","House","Authority",3,0.0471
"2734",1407,"Iraq","Tauscher",1,"10/10/2002","House","Authority",1,0.0537
"2737",1704,"Afghanistan","ThompsonCA",1,"9/14/2001","House","Authority",1,0.0484
"2739",1260,"Iraq","ThompsonCA",1,"10/9/2002","House","Authority",2,0.0345
"2741",1549,"Iraq","Tierney",1,"10/9/2002","House","Authority",4,0.0426
"2745",1550,"Iraq","TurnerTX",1,"10/9/2002","House","Authority",4,0.0463
"2749",1724,"Afghanistan","UdallCO",1,"9/14/2001","House","Authority",2,0.0596
"2753",1124,"Sudan","UdallCO",1,"2/27/2003","House","Authority",1,0.0128
"2761",2232,"Libya","UdallNM",1,"3/31/2011","Senate Hearings","Authority",2,0.0543
"2765",445,"Syria","UdallNM",1,"6/17/2013","Senate","Authority",4,0.0459
"2770",1437,"Iraq","Underwood",1,"10/10/2002","House","Authority",2,0.0274
"2773",1020,"Libya","Van Hollen",1,"6/3/2011","House","Authority",3,0.0804
"2775",976,"Syria","Vargas",1,"3/20/2013","House Hearings","Authority",1,0.0175
"2778",1126,"Iraq","Vargas",1,"9/10/2013","House","Authority",1,0.0852
"2780",1552,"Iraq","Velazquez",1,"10/9/2002","House","Authority",2,0.0333
"2788",538,"Sudan","Waters",1,"4/5/2006","House","Authority",1,0.0348
"2798",1261,"Iraq","Watson",1,"10/9/2002","House","Authority",1,0.0117
"2806",1219,"Sudan","Watson",1,"11/1/2005","House Hearings","Authority",4,0.0384
"2810",1887,"Sudan","Watson",1,"11/1/2005","House Hearings","Authority",6,0.0301
"2815",1844,"Sudan","Watson",1,"5/18/2006","House Hearings","Authority",1,0.0165
"2822",1210,"Russia","Watson",1,"5/5/2008","House","Authority",1,0.013
"2825",1187,"Iran","Watson",1,"7/9/2008","House Hearings","Authority",1,0.0221
"2829",1415,"Iraq","Waxman",1,"10/10/2002","House","Authority",2,0.0104
"2832",2060,"Iran","Webb",1,"3/29/2007","Senate Hearings","Authority",2,0.027
"2835",2313,"Russia","Webb",1,"9/17/2008","Senate Hearings","Authority",3,0.0459
"2836",2091,"Iran","Webb",1,"6/22/2010","Senate Hearings","Authority",2,0.0827
"2839",2252,"Syria","Webb",1,"3/1/2012","House Hearings","Authority",3,0.0787
"2841",451,"Russia","Wellstone",1,"2/8/2000","Senate","Authority",4,0.0598
"2846",452,"Russia","Wellstone",1,"2/23/2000","Senate","Authority",4,0.0323
"2851",2281,"Russia","Wellstone",1,"3/1/2000","Senate Hearings","Authority",2,0.021
"2855",2164,"Iraq","Wellstone",1,"3/22/2000","Senate Hearings","Authority",4,0.0182
"2859",454,"Russia","Wellstone",1,"6/21/2000","Senate","Authority",1,0.0105
"2864",453,"Russia","Wellstone",1,"7/21/2000","Senate","Authority",6,0.07
"2869",2174,"Iraq","Wellstone",1,"3/1/2001","Senate Hearings","Authority",5,0.0282
"2876",455,"Iraq","Wellstone",1,"10/3/2002","Senate","Authority",7,0.0421
"2880",506,"Iraq","Wellstone",1,"10/7/2002","Senate","Authority",1,0.0108
"2883",457,"Kosovo","Wellstone",1,"9/23/1998","Senate","Authority",7,0.0498
"2888",456,"Kosovo","Wellstone",1,"10/8/1998","Senate","Authority",7,0.0511
"2893",2274,"Russia","Wellstone",1,"11/4/1999","Senate Hearings","Authority",2,0.0559
"2897",1404,"Iran","Wexler",1,"3/6/2007","House Hearings","Authority",5,0.1111
"2898",1188,"Libya","WilsonFL",1,"3/31/2011","House Hearings","Authority",1,0.0479
"2903",1308,"Iraq","Woolsey",1,"10/10/2002","House","Authority",1,0.0637
"2908",1405,"Iran","Woolsey",1,"3/6/2007","House Hearings","Authority",1,0.0523
"2911",1135,"Iran","Woolsey",1,"2/25/2009","House","Authority",1,0.0148
"2914",1006,"Libya","Woolsey",1,"6/3/2011","House","Authority",1,0.0375
"2922",1556,"Iraq","Wu",1,"10/9/2002","House","Authority",3,0.0374
"2926",1613,"North Korea","Wu",1,"9/29/2006","House","Authority",4,0.0413
"2930",510,"Iraq","Wyden",1,"10/7/2002","Senate","Authority",9,0.0486
"2936",1557,"Iraq","Wynn",1,"10/9/2002","House","Authority",1,0.0096
"2940",458,"Iran","Adams",0,"3/6/2012","House","Authority",1,0.0228
"2942",1223,"Iraq","Aderholt",0,"10/9/2002","House","Authority",1,0.0219
"2948",431,"Iraq","Akaka",0,"10/10/2002","Senate","Authority",4,0.0196
"2952",1220,"Iran","Akin",0,"5/20/2009","House","Authority",1,0.0038
"2957",2135,"Sudan","Alexander",0,"6/15/2004","Senate Hearings","Authority",1,0.0053
"2961",2375,"North Korea","Alexander",0,"7/20/2006","Senate Hearings","Authority",1,0.0317
"2962",502,"Iraq","Allard",0,"10/7/2002","Senate","Authority",7,0.0291
"2966",361,"Iraq","AllenVA",0,"10/7/2002","Senate","Authority",4,0.0168
"2973",351,"Syria","AllenVA",0,"11/11/2003","Senate","Authority",2,0.0116
"2978",2370,"North Korea","AllenVA",0,"7/20/2006","Senate Hearings","Authority",2,0.0241
"2980",1720,"Afghanistan","Armey",0,"9/14/2001","House","Authority",5,0.0523
"2984",1435,"Iraq","Armey",0,"10/10/2002","House","Authority",5,0.0333
"2988",2422,"Sudan","Ashcroft",0,"5/15/1997","Senate Hearings","Authority",12,0.0275
"2993",2171,"Iraq","Ashcroft",0,"3/9/1999","Senate Hearings","Authority",1,0.016
"2998",1458,"Iraq","Barrett",0,"10/9/2002","House","Authority",2,0.0242
"3000",1639,"Afghanistan","BarrGA",0,"9/14/2001","House","Authority",1,0.0682
"3002",467,"Iran","Bartlett",0,"7/10/2008","House","Authority",4,0.0071
"3009",358,"Iraq","Bennett",0,"10/7/2002","Senate","Authority",4,0.0211
"3012",1,"Iraq","Bennett",0,"1/28/2003","Senate","Authority",5,0.039
"3015",558,"Iraq","Bennett",0,"2/27/2003","Senate","Authority",9,0.0493
"3018",7,"Iraq","Bennett",0,"3/6/2003","Senate","Authority",3,0.0191
"3022",53,"Kosovo","Bennett",0,"3/19/1999","Senate","Authority",5,0.036
"3026",1270,"North Korea","Bereuter",0,"3/16/2000","House Hearings","Authority",1,0.0163
"3028",559,"North Korea","Bereuter",0,"6/12/2001","House","Authority",2,0.0295
"3030",1912,"Russia","Bereuter",0,"10/6/1999","House Hearings","Authority",3,0.1493
"3032",980,"North Korea","Bereuter",0,"10/13/1999","House Hearings","Authority",2,0.024
"3035",1451,"Iraq","BilirakisM",0,"10/10/2002","House","Authority",1,0.0221
"3038",1966,"Russia","BilirakisG",0,"7/7/2011","House Hearings","Authority",1,0.1051
"3041",1766,"Iran","BishopUT",0,"9/25/2009","House","Authority",1,0.005
"3044",1330,"Iraq","Blunt",0,"10/10/2002","House","Authority",1,0.0568
"3045",717,"Iran","Blunt",0,"4/26/2006","House","Authority",2,0.0671
"3046",20,"Iran","Blunt",0,"3/17/2011","Senate","Authority",1,0.0106
"3048",1667,"Afghanistan","Boehlert",0,"9/14/2001","House","Authority",2,0.1085
"3056",1338,"Iraq","Boehner",0,"10/10/2002","House","Authority",1,0.0187
"3062",1066,"Libya","Boehner",0,"6/24/2011","House","Authority",3,0.0479
"3065",23,"Iraq","Bond",0,"10/9/2002","Senate","Authority",1,0.0091
"3068",22,"Iraq","Bond",0,"1/29/2003","Senate","Authority",7,0.0362
"3072",21,"Iraq","Bond",0,"1/29/1998","Senate","Authority",1,0.0227
"3078",2269,"Russia","Bonner",0,"11/4/1999","Senate Hearings","Authority",1,0.0129
"3082",1619,"Afghanistan","Bono",0,"9/14/2001","House","Authority",1,0.0585
"3083",1464,"Iraq","Bono",0,"10/9/2002","House","Authority",1,0.0196
"3087",1387,"Iran","Boozman",0,"3/6/2007","House Hearings","Authority",1,0.0538
"3088",769,"Iraq","Brady",0,"3/19/2003","House","Authority",8,0.0324
"3092",568,"Syria","Brooks",0,"9/11/2013","House","Authority",2,0.0312
"3095",2161,"Iraq","Brownback",0,"3/22/2000","Senate Hearings","Authority",6,0.0265
"3098",2168,"Iraq","Brownback",0,"6/28/2000","Senate Hearings","Authority",2,0.0075
"3102",2173,"Iraq","Brownback",0,"3/1/2001","Senate Hearings","Authority",4,0.0185
"3105",27,"Iraq","Brownback",0,"2/13/2002","Senate","Authority",1,0.0276
"3107",2487,"Sudan","Brownback",0,"6/11/2002","Senate Hearings","Authority",1,0.0123
"3111",30,"North Korea","Brownback",0,"7/15/2002","Senate","Authority",5,0.0235
"3115",2184,"Iraq","Brownback",0,"7/31/2002","Senate Hearings","Authority",1,0.0178
"3117",508,"Iraq","Brownback",0,"10/7/2002","Senate","Authority",3,0.0157
"3121",2393,"North Korea","Brownback",0,"3/6/2003","Senate Hearings","Authority",2,0.0143
"3125",32,"Iran","Brownback",0,"6/10/2003","Senate","Authority",13,0.1711
"3127",342,"Syria","Brownback",0,"11/11/2003","Senate","Authority",2,0.0345
"3128",2140,"Sudan","Brownback",0,"6/15/2004","Senate Hearings","Authority",1,0.0254
"3133",31,"Sudan","Brownback",0,"7/22/2004","Senate","Authority",1,0.0067
"3137",2470,"Sudan","Brownback",0,"9/9/2004","Senate Hearings","Authority",1,0.0066
"3142",38,"North Korea","Brownback",0,"9/24/2004","Senate","Authority",5,0.0377
"3146",36,"North Korea","Brownback",0,"9/28/2004","Senate","Authority",2,0.0461
"3148",33,"Iraq","Brownback",0,"3/1/2005","Senate","Authority",2,0.0488
"3152",34,"Sudan","Brownback",0,"3/1/2005","Senate","Authority",5,0.0256
"3160",37,"Sudan","Brownback",0,"10/19/2005","Senate","Authority",1,0.0091
"3167",29,"Iran","Brownback",0,"9/7/2006","Senate","Authority",1,0.0132
"3171",39,"Sudan","Brownback",0,"9/14/2006","Senate","Authority",1,0.0178
"3174",49,"Sudan","Brownback",0,"10/25/2007","Senate","Authority",1,0.0142
"3178",59,"North Korea","Brownback",0,"4/29/2008","Senate","Authority",10,0.037
"3183",62,"North Korea","Brownback",0,"6/27/2008","Senate","Authority",1,0.0043
"3187",63,"Iran","Brownback",0,"11/18/2010","Senate","Authority",1,0.0102
"3190",2025,"Iran","Brownback",0,"5/14/1998","Senate Hearings","Authority",2,0.0125
"3193",2102,"Iraq","Brownback",0,"5/21/1998","Senate Hearings","Authority",2,0.0141
"3195",26,"Sudan","Brownback",0,"2/3/1999","Senate","Authority",2,0.021
"3199",2170,"Iraq","Brownback",0,"3/9/1999","Senate Hearings","Authority",4,0.017
"3203",60,"Sudan","Brownback",0,"8/5/1999","Senate","Authority",1,0.0123
"3205",1454,"Iraq","Bryant",0,"10/10/2002","House","Authority",2,0.0484
"3208",317,"Kosovo","Bunning",0,"3/19/1999","Senate","Authority",2,0.0249
"3211",290,"Kosovo","Bunning",0,"3/23/1999","Senate","Authority",1,0.0097
"3214",509,"Iraq","Burns",0,"10/7/2002","Senate","Authority",2,0.0126
"3219",2103,"Iraq","Burns",0,"5/21/1998","Senate Hearings","Authority",1,0.0111
"3222",1466,"Iraq","Burr",0,"10/9/2002","House","Authority",4,0.0535
"3231",1146,"Iran","Burton",0,"7/9/2008","House Hearings","Authority",4,0.0241
"3234",577,"Iran","Burton",0,"10/14/2009","House","Authority",1,0.0121
"3241",1145,"Libya","Burton",0,"3/31/2011","House Hearings","Authority",1,0.0084
"3244",1274,"Libya","Burton",0,"5/25/2011","House Hearings","Authority",1,0.0129
"3247",996,"Libya","Burton",0,"6/3/2011","House","Authority",1,0.011
"3249",1062,"Libya","Burton",0,"6/24/2011","House","Authority",2,0.0207
"3253",1847,"Russia","Burton",0,"5/12/1999","House Hearings","Authority",1,0.0297
"3256",1229,"Iraq","Buyer",0,"10/9/2002","House","Authority",5,0.0645
"3258",1324,"Iraq","Buyer",0,"10/10/2002","House","Authority",1,0.0167
"3260",578,"Iraq","Buyer",0,"3/6/2003","House","Authority",9,0.0212
"3270",1230,"Iraq","Camp",0,"10/9/2002","House","Authority",5,0.0502
"3276",2285,"North Korea","Campbell",0,"9/10/1998","Senate Hearings","Authority",6,0.0214
"3280",1848,"Russia","CampbellT",0,"5/12/1999","House Hearings","Authority",3,0.0286
"3285",1914,"Russia","CampbellT",0,"10/6/1999","House Hearings","Authority",1,0.0085
"3294",718,"Iran","Cantor",0,"4/26/2006","House","Authority",1,0.0303
"3298",2344,"North Korea","Carter",0,"2/4/2003","Senate Hearings","Authority",3,0.0075
"3301",2394,"North Korea","Carter",0,"3/6/2003","Senate Hearings","Authority",6,0.0134
"3305",2364,"North Korea","Carter",0,"7/15/2004","Senate Hearings","Authority",10,0.0206
"3310",1590,"Afghanistan","Castle",0,"9/14/2001","House","Authority",1,0.0427
"3313",1471,"Iraq","Castle",0,"10/9/2002","House","Authority",1,0.0139
"3319",1801,"North Korea","Chabot",0,"2/17/2005","House Hearings","Authority",2,0.0489
"3325",945,"Iran","Chabot",0,"7/27/2011","House Hearings","Authority",8,0.0344
"3330",908,"Iran","Chabot",0,"10/14/2011","House Hearings","Authority",3,0.0285
"3336",1999,"Afghanistan","Chafee",0,"6/26/2002","Senate Hearings","Authority",1,0.0341
"3340",523,"Iraq","Chafee",0,"10/9/2002","Senate","Authority",4,0.0653
"3343",2034,"Iran","Chafee",0,"10/28/2003","Senate Hearings","Authority",1,0.0228
"3346",2361,"North Korea","Chafee",0,"7/15/2004","Senate Hearings","Authority",1,0.0234
"3348",1009,"Libya","Chaffetz",0,"6/3/2011","House","Authority",1,0.0642
"3352",492,"Syria","Coats",0,"9/9/2013","Senate","Authority",3,0.0165
"3357",2035,"Iran","Coleman",0,"10/28/2003","Senate Hearings","Authority",1,0.0251
"3361",419,"Iran","Coleman",0,"3/2/2006","Senate","Authority",1,0.0078
"3364",67,"Iran","Coleman",0,"3/9/2006","Senate","Authority",1,0.0123
"3368",1473,"Iraq","Collins",0,"10/9/2002","House","Authority",5,0.0478
"3370",466,"Iraq","Collins",0,"10/10/2002","Senate","Authority",2,0.0084
"3373",68,"Iran","Collins",0,"5/22/2013","Senate","Authority",1,0.0278
"3376",69,"Syria","Collins",0,"9/11/2013","Senate","Authority",4,0.0201
"3379",1150,"Libya","ConnollyVA",0,"3/31/2011","House Hearings","Authority",3,0.0499
"3384",1029,"Libya","ConnollyVA",0,"6/3/2011","House","Authority",3,0.0581
"3387",946,"Iran","ConnollyVA",0,"7/27/2011","House Hearings","Authority",7,0.1564
"3388",910,"Iran","ConnollyVA",0,"10/14/2011","House Hearings","Authority",2,0.0445
"3390",1288,"North Korea","Cooksey",0,"3/16/2000","House Hearings","Authority",2,0.0142
"3394",1916,"Russia","Cooksey",0,"10/6/1999","House Hearings","Authority",1,0.0068
"3401",235,"Syria","Cornyn",0,"9/11/2013","Senate","Authority",7,0.0252
"3406",1315,"Iraq","Cox",0,"10/10/2002","House","Authority",3,0.0229
"3409",984,"North Korea","Cox",0,"10/13/1999","House Hearings","Authority",9,0.0363
"3412",370,"Iraq","Craig",0,"10/8/2002","Senate","Authority",3,0.0186
"3414",1234,"Iraq","Crane",0,"10/9/2002","House","Authority",1,0.0227
"3417",1449,"Iraq","Crane",0,"10/10/2002","House","Authority",1,0.0122
"3421",1474,"Iraq","Crenshaw",0,"10/9/2002","House","Authority",1,0.0383
"3427",1476,"Iraq","Cunningham",0,"10/9/2002","House","Authority",3,0.0444
"3432",1258,"Iraq","DavisT",0,"10/9/2002","House","Authority",2,0.0357
"3439",1479,"Iraq","DeMint",0,"10/9/2002","House","Authority",1,0.0152
"3442",79,"North Korea","DeMint",0,"6/8/2009","Senate","Authority",1,0.0117
"3444",2382,"North Korea","DeMint",0,"6/11/2009","Senate Hearings","Authority",1,0.0204
"3445",621,"Syria","Dent",0,"9/10/2013","House","Authority",4,0.0153
"3451",465,"Iraq","DeWine",0,"10/10/2002","Senate","Authority",3,0.0082
"3456",80,"Sudan","DeWine",0,"5/6/2004","Senate","Authority",2,0.0373
"3461",81,"Kosovo","DeWine",0,"10/6/1998","Senate","Authority",2,0.0137
"3467",2159,"Kosovo","Dole",0,"6/24/1998","Senate Hearings","Authority",9,0.0295
"3472",87,"Iran","Domenici",0,"2/22/2000","Senate","Authority",5,0.0516
"3480",2105,"Iraq","Domenici",0,"5/21/1998","Senate Hearings","Authority",2,0.0175
"3484",335,"Iran","Domenici",0,"5/22/1998","Senate","Authority",3,0.0196
"3489",91,"Kosovo","Domenici",0,"10/5/1998","Senate","Authority",1,0.0244
"3494",293,"Kosovo","Domenici",0,"2/23/1999","Senate","Authority",1,0.008
"3497",1594,"Afghanistan","Dreier",0,"9/14/2001","House","Authority",1,0.0322
"3501",598,"Russia","Dreier",0,"9/16/2009","House","Authority",1,0.071
"3504",596,"Russia","Dreier",0,"1/19/2011","House","Authority",9,0.1158
"3509",597,"Russia","Dreier",0,"6/22/2011","House","Authority",1,0.0128
"3515",600,"Libya","Dreier",0,"9/12/2012","House","Authority",1,0.0236
"3518",603,"Iraq","Duncan",0,"2/26/2003","House","Authority",8,0.1042
"3530",1418,"Iraq","Ehlers",0,"10/10/2002","House","Authority",1,0.0129
"3533",2423,"Sudan","Emerson",0,"5/15/1997","Senate Hearings","Authority",7,0.0143
"3538",2027,"Iran","Emerson",0,"5/14/1998","Senate Hearings","Authority",2,0.0112
"3545",473,"Iraq","Ensign",0,"10/10/2002","Senate","Authority",5,0.0209
"3550",527,"Iraq","Enzi",0,"10/9/2002","Senate","Authority",4,0.0191
"3559",490,"Iraq","Fitzgerald",0,"10/10/2002","Senate","Authority",1,0.0055
"3562",2126,"Iran","Fitzpatrick",0,"3/3/2009","Senate Hearings","Authority",1,0.0038
"3566",2331,"North Korea","FlakeGL",0,"3/1/2011","Senate Hearings","Authority",8,0.0234
"3574",1490,"Iraq","Foley",0,"10/9/2002","House","Authority",1,0.0458
"3577",1756,"Afghanistan","Forbes",0,"9/14/2001","House","Authority",2,0.0333
"3581",1034,"Libya","Forbes",0,"6/3/2011","House","Authority",1,0.0347
"3584",1879,"North Korea","Fortenberry",0,"11/15/2006","House Hearings","Authority",2,0.0915
"3590",620,"Syria","Fortenberry",0,"9/10/2013","House","Authority",3,0.0188
"3595",623,"Iran","Foxx",0,"9/20/2006","House","Authority",1,0.0376
"3599",828,"Sudan","Franks",0,"7/21/2004","House","Authority",1,0.0292
"3601",628,"Iran","Franks",0,"9/15/2005","House","Authority",2,0.0132
"3603",629,"Iran","Franks",0,"9/29/2008","House","Authority",3,0.0185
"3608",1222,"Iran","Franks",0,"5/20/2009","House","Authority",1,0.0057
"3611",627,"Iran","Franks",0,"3/25/2010","House","Authority",3,0.0078
"3616",625,"Iran","Franks",0,"8/2/2012","House","Authority",1,0.0044
"3620",626,"Iran","Franks",0,"2/15/2013","House","Authority",1,0.0083
"3623",217,"Sudan","Frist",0,"3/2/2000","Senate","Authority",2,0.0092
"3627",2483,"Sudan","Frist",0,"6/11/2002","Senate Hearings","Authority",2,0.0152
"3630",518,"Iraq","Frist",0,"10/9/2002","Senate","Authority",3,0.0134
"3645",213,"Sudan","Frist",0,"12/8/2004","Senate","Authority",4,0.0173
"3657",215,"North Korea","Frist",0,"7/25/2006","Senate","Authority",2,0.0209
"3668",1289,"North Korea","Gejdenson",0,"3/16/2000","House Hearings","Authority",1,0.0383
"3673",1197,"Russia","Gejdenson",0,"9/27/2000","House Hearings","Authority",2,0.0259
"3676",1817,"Russia","Gejdenson",0,"9/27/2000","House Hearings","Authority",2,0.0266
"3679",1852,"Russia","Gejdenson",0,"5/12/1999","House Hearings","Authority",4,0.0232
"3682",1918,"Russia","Gejdenson",0,"10/6/1999","House Hearings","Authority",2,0.0138
"3687",1492,"Iraq","Gekas",0,"10/9/2002","House","Authority",2,0.0508
"3690",619,"Iraq","Gibbons",0,"9/18/2002","House","Authority",1,0.0571
"3692",634,"Iraq","Gibbons",0,"9/25/2002","House","Authority",1,0.1034
"3693",632,"Iraq","Gibbons",0,"1/27/2003","House","Authority",1,0.0629
"3699",1102,"Kosovo","Gilman",0,"3/17/1998","House","Authority",2,0.0403
"3703",1290,"North Korea","Gilman",0,"3/16/2000","House Hearings","Authority",1,0.0064
"3706",1367,"Iraq","Gilman",0,"3/23/2000","House Hearings","Authority",2,0.0126
"3710",1198,"Russia","Gilman",0,"9/27/2000","House Hearings","Authority",3,0.0174
"3713",1818,"Russia","Gilman",0,"9/27/2000","House Hearings","Authority",3,0.0184
"3718",636,"Iraq","Gilman",0,"8/3/1998","House","Authority",2,0.0322
"3720",789,"Iran","Gilman",0,"8/3/1998","House","Authority",2,0.0303
"3722",638,"Iraq","Gilman",0,"10/5/1998","House","Authority",3,0.0275
"3724",1853,"Russia","Gilman",0,"5/12/1999","House Hearings","Authority",3,0.0162
"3729",1919,"Russia","Gilman",0,"10/6/1999","House Hearings","Authority",3,0.0143
"3731",987,"North Korea","Gilman",0,"10/13/1999","House Hearings","Authority",1,0.0049
"3738",1343,"Iraq","Goodlatte",0,"10/10/2002","House","Authority",1,0.0293
"3742",1041,"Libya","Goodlatte",0,"6/3/2011","House","Authority",2,0.0501
"3744",222,"Kosovo","Gorton",0,"3/19/1999","Senate","Authority",1,0.0162
"3747",288,"Kosovo","Gorton",0,"3/23/1999","Senate","Authority",1,0.0125
"3750",643,"Syria","Gosar",0,"9/10/2013","House","Authority",1,0.065
"3753",1494,"Iraq","Goss",0,"10/9/2002","House","Authority",2,0.025
"3755",379,"Iraq","GrahamFL",0,"10/9/2002","Senate","Authority",6,0.0168
"3760",474,"Iraq","GrahamFL",0,"10/10/2002","Senate","Authority",2,0.0138
"3767",224,"Iraq","Grams",0,"2/27/1998","Senate","Authority",7,0.0316
"3770",225,"Sudan","Grams",0,"7/31/1998","Senate","Authority",2,0.0303
"3772",226,"Kosovo","Grams",0,"3/24/1999","Senate","Authority",2,0.0485
"3775",378,"Iraq","Grassley",0,"10/9/2002","Senate","Authority",13,0.0744
"3778",1237,"Iraq","Graves",0,"10/9/2002","House","Authority",1,0.0238
"3780",1303,"Iraq","GreenWI",0,"10/10/2002","House","Authority",1,0.0262
"3782",1495,"Iraq","Greenwood",0,"10/9/2002","House","Authority",2,0.0259
"3791",2349,"North Korea","Gregg",0,"2/4/2003","Senate Hearings","Authority",2,0.0089
"3793",227,"Iraq","Gregg",0,"2/12/1998","Senate","Authority",2,0.0087
"3797",228,"Kosovo","Gregg",0,"3/19/1999","Senate","Authority",4,0.0222
"3801",1083,"Libya","GriffinAR",0,"6/24/2011","House","Authority",3,0.0873
"3807",645,"Iraq","Grucci",0,"9/25/2002","House","Authority",2,0.0297
"3813",2194,"Iraq","Hagel",0,"7/31/2002","Senate Hearings","Authority",1,0.0084
"3815",514,"Iraq","Hagel",0,"10/9/2002","Senate","Authority",3,0.0155
"3817",2356,"North Korea","Hagel",0,"7/15/2004","Senate Hearings","Authority",1,0.023
"3824",2047,"Iran","Hagel",0,"7/9/2008","Senate Hearings","Authority",1,0.0068
"3827",2309,"Russia","hagel",0,"9/17/2008","Senate Hearings","Authority",1,0.0151
"3828",2106,"Iraq","Hagel",0,"5/21/1998","Senate Hearings","Authority",2,0.0364
"3836",363,"Iraq","Hatch",0,"10/7/2002","Senate","Authority",10,0.0339
"3840",352,"Syria","Hatch",0,"11/11/2003","Senate","Authority",2,0.0163
"3842",1648,"Afghanistan","Hayes",0,"9/14/2001","House","Authority",1,0.0382
"3844",197,"Iran","Helms",0,"2/22/2000","Senate","Authority",5,0.0392
"3851",2288,"North Korea","Helms",0,"5/23/2001","Senate Hearings","Authority",2,0.0161
"3854",1991,"Afghanistan","Helms",0,"12/6/2001","Senate Hearings","Authority",3,0.0318
"3856",512,"Iraq","Helms",0,"10/9/2002","Senate","Authority",2,0.027
"3863",2145,"Iraq","Helms",0,"9/28/1999","Senate Hearings","Authority",4,0.0217
"3868",1497,"Iraq","Herger",0,"10/9/2002","House","Authority",1,0.0178
"3873",950,"Iran","Higgins",0,"7/27/2011","House Hearings","Authority",2,0.0781
"3875",1864,"North Korea","Hill",0,"6/29/2006","House Hearings","Authority",7,0.0136
"3879",2367,"North Korea","Hill",0,"7/20/2006","Senate Hearings","Authority",24,0.0206
"3887",1444,"Iraq","Hilleary",0,"10/10/2002","House","Authority",1,0.0108
"3889",1499,"Iraq","Hoekstra",0,"10/9/2002","House","Authority",1,0.0261
"3893",1442,"Iraq","Houghton",0,"10/10/2002","House","Authority",1,0.0169
"3896",1238,"Iraq","Hulshof",0,"10/9/2002","House","Authority",2,0.0312
"3900",1425,"Iraq","Hunter",0,"10/10/2002","House","Authority",1,0.059
"3902",653,"Iraq","Hunter",0,"1/27/2003","House","Authority",1,0.0046
"3904",579,"Iraq","Hunter",0,"3/6/2003","House","Authority",5,0.0183
"3908",524,"Iraq","HutchinsonT",0,"10/9/2002","Senate","Authority",6,0.0205
"3913",230,"Iraq","HutchinsonT",0,"2/25/1998","Senate","Authority",1,0.0153
"3920",374,"Iraq","Hutchison",0,"10/9/2002","Senate","Authority",2,0.0143
"3927",189,"Iraq","Hutchison",0,"2/12/1998","Senate","Authority",2,0.0305
"3936",1560,"Afghanistan","Hyde",0,"9/14/2001","House","Authority",1,0.0159
"3940",1297,"Iraq","Hyde",0,"10/10/2002","House","Authority",7,0.0398
"3943",1897,"Sudan","Hyde",0,"6/22/2005","House Hearings","Authority",1,0.0092
"3946",1882,"Sudan","Hyde",0,"3/8/2006","House Hearings","Authority",3,0.0351
"3950",530,"Iraq","Inhofe",0,"10/9/2002","Senate","Authority",11,0.0347
"3953",233,"Syria","Inhofe",0,"9/9/2013","Senate","Authority",2,0.0162
"3959",1239,"Iraq","Issa",0,"10/9/2002","House","Authority",1,0.0104
"3963",1241,"Iraq","Jenkins",0,"10/9/2002","House","Authority",1,0.0225
"3964",1003,"Libya","JohnsonIL",0,"6/3/2011","House","Authority",1,0.0267
"3970",1040,"Libya","Jordan",0,"6/3/2011","House","Authority",5,0.1137
"3971",684,"Kosovo","Kelly",0,"3/24/1998","House","Authority",1,0.0162
"3975",683,"Kosovo","Kelly",0,"5/22/1998","House","Authority",2,0.0643
"3984",681,"Kosovo","Kelly",0,"6/25/1998","House","Authority",1,0.0208
"3989",1431,"Iraq","KennedyMN",0,"10/10/2002","House","Authority",2,0.0226
"3996",687,"Syria","KingIA",0,"9/10/2013","House","Authority",16,0.0346
"4000",1244,"Iraq","Kingston",0,"10/9/2002","House","Authority",1,0.0043
"4003",1312,"Iraq","Kingston",0,"10/10/2002","House","Authority",2,0.036
"4009",1429,"Iraq","Kirk",0,"10/10/2002","House","Authority",2,0.0936
"4011",690,"Iran","Kirk",0,"6/8/2005","House","Authority",1,0.003
"4015",692,"Iran","Kirk",0,"12/5/2006","House","Authority",1,0.004
"4019",253,"Iran","Kirk",0,"10/13/2011","Senate","Authority",4,0.0258
"4025",989,"North Korea","Knollenberg",0,"10/13/1999","House Hearings","Authority",2,0.0087
"4028",468,"Iraq","Kohl",0,"10/10/2002","Senate","Authority",1,0.0141
"4030",254,"Sudan","Kohl",0,"12/6/2006","Senate","Authority",1,0.0101
"4033",255,"Russia","Kohl",0,"6/17/1998","Senate","Authority",1,0.0145
"4038",695,"Sudan","Kolbe",0,"9/22/2004","House","Authority",1,0.0506
"4040",200,"Iran","Kyl",0,"2/22/2000","Senate","Authority",2,0.0189
